久红瑞,水果,5.0,5.2,5.1,,,斤,2022-04-16 00:00:00
长香玉,水果,4.6,5.2,4.9,,,斤,2022-04-16 00:00:00
羊角蜜,水果,7.0,8.0,7.5,,六一,斤,2022-04-16 00:00:00
北海一号,水果,4.5,5.2,4.85,,,斤,2022-04-16 00:00:00
花蕾甜瓜,水果,8.0,8.5,8.25,,,斤,2022-04-16 00:00:00
绿宝甜瓜,水果,8.0,8.5,8.25,,,斤,2022-04-16 00:00:00
博阳,水果,6.0,7.0,6.5,,系列,斤,2022-04-16 00:00:00
富士,水果,2.2,3.5,2.85,,纸袋Φ70-84,斤,2022-04-16 00:00:00
富士,水果,4.0,5.5,4.75,,纸袋Φ85以上,斤,2022-04-16 00:00:00
富士,水果,2.0,3.0,2.5,,纸袋+膜袋,斤,2022-04-16 00:00:00
黄元帅,水果,2.5,3.5,3.0,,,斤,2022-04-16 00:00:00
花牛,水果,3.0,6.0,4.5,,,斤,2022-04-16 00:00:00
阿克苏,水果,4.0,5.5,4.75,新疆,冰糖心,斤,2022-04-16 00:00:00
国光,水果,2.0,3.0,2.5,,,斤,2022-04-16 00:00:00
寒富苹果,水果,1.4,2.0,1.7,辽宁,,斤,2022-04-16 00:00:00
阳光玫瑰,水果,15.0,45.0,30.0,,,斤,2022-04-16 00:00:00
克伦生,水果,5.0,12.0,8.5,,,斤,2022-04-16 00:00:00
郁金香,水果,13.0,16.0,14.5,,茉莉香,斤,2022-04-16 00:00:00
乒乓球,水果,11.0,16.0,13.5,,夏黑,斤,2022-04-16 00:00:00
黑提,水果,10.0,16.0,13.0,,夏黑,斤,2022-04-16 00:00:00
巨峰,水果,4.0,5.0,4.5,,,斤,2022-04-16 00:00:00
小台农,水果,4.6,6.5,5.55,,生,斤,2022-04-16 00:00:00
大台农,水果,5.5,8.0,6.75,,生,斤,2022-04-16 00:00:00
青皮芒果,水果,5.5,7.5,6.5,,,斤,2022-04-16 00:00:00
玉纹,水果,8.0,13.0,10.5,,,斤,2022-04-16 00:00:00
高乐蜜,水果,6.0,9.0,7.5,,,斤,2022-04-16 00:00:00
水仙芒果,水果,6.0,11.0,8.5,,,斤,2022-04-16 00:00:00
红灯,水果,20.0,24.0,22.0,,,斤,2022-04-16 00:00:00
水晶,水果,35.0,45.0,40.0,,,斤,2022-04-16 00:00:00
美早,水果,25.0,65.0,45.0,,,斤,2022-04-16 00:00:00
先锋,水果,22.0,28.0,25.0,,,斤,2022-04-16 00:00:00
沙蜜托,水果,20.0,23.0,21.5,,,斤,2022-04-16 00:00:00
白条猪,肉禽蛋,8.5,8.5,8.5,,瘦,斤,2022-04-16 00:00:00
白条猪,肉禽蛋,7.25,7.25,7.25,,肥,斤,2022-04-16 00:00:00
前臀尖,肉禽蛋,7.5,8.0,7.75,,瘦,斤,2022-04-16 00:00:00
前臀尖,肉禽蛋,7.0,7.5,7.25,,肥,斤,2022-04-16 00:00:00
后臀尖,肉禽蛋,7.5,8.0,7.75,,瘦,斤,2022-04-16 00:00:00
后臀尖,肉禽蛋,7.0,7.5,7.25,,肥,斤,2022-04-16 00:00:00
五花肉,肉禽蛋,10.5,11.5,11.0,,瘦,斤,2022-04-16 00:00:00
五花肉,肉禽蛋,9.0,10.5,9.75,,肥,斤,2022-04-16 00:00:00
五花头,肉禽蛋,7.0,8.0,7.5,,,斤,2022-04-16 00:00:00
纯通脊,肉禽蛋,9.5,10.0,9.75,,,斤,2022-04-16 00:00:00
通脊,肉禽蛋,7.0,8.0,7.5,,,斤,2022-04-16 00:00:00
小里脊,肉禽蛋,11.0,12.0,11.5,,,斤,2022-04-16 00:00:00
梅花肉,肉禽蛋,9.0,10.0,9.5,,,斤,2022-04-16 00:00:00
纯瘦肉,肉禽蛋,8.0,9.0,8.5,,,斤,2022-04-16 00:00:00
护心肉,肉禽蛋,11.0,11.0,11.0,,,斤,2022-04-16 00:00:00
前肘,肉禽蛋,7.0,8.0,7.5,,,斤,2022-04-16 00:00:00
后肘（带骨）,肉禽蛋,5.5,6.5,6.0,,,斤,2022-04-16 00:00:00
后肘（去骨）,肉禽蛋,7.0,7.5,7.25,,,斤,2022-04-16 00:00:00
猪尾巴,肉禽蛋,39.0,40.0,39.5,,,斤,2022-04-16 00:00:00
猪蹄,肉禽蛋,19.0,20.0,19.5,,,斤,2022-04-16 00:00:00
纯排骨,肉禽蛋,19.0,22.0,20.5,,,斤,2022-04-16 00:00:00
纯腔骨,肉禽蛋,6.0,8.0,7.0,,,斤,2022-04-16 00:00:00
腔排骨,肉禽蛋,11.5,12.5,12.0,,,斤,2022-04-16 00:00:00
梅花骨,肉禽蛋,8.0,9.0,8.5,,,斤,2022-04-16 00:00:00
棒骨,肉禽蛋,7.0,8.0,7.5,,,斤,2022-04-16 00:00:00
猪头,肉禽蛋,8.0,8.0,8.0,,,斤,2022-04-16 00:00:00
猪口条,肉禽蛋,14.0,14.0,14.0,,,斤,2022-04-16 00:00:00
猪耳,肉禽蛋,26.0,26.0,26.0,,,斤,2022-04-16 00:00:00
猪脑,肉禽蛋,25.0,25.0,25.0,,,斤,2022-04-16 00:00:00
猪肚,肉禽蛋,22.0,22.0,22.0,,,斤,2022-04-16 00:00:00
猪板油,肉禽蛋,5.0,6.0,5.5,,,斤,2022-04-16 00:00:00
肥膘肉,肉禽蛋,4.0,5.0,4.5,,,斤,2022-04-16 00:00:00
猪腰子,肉禽蛋,12.0,13.0,12.5,,,斤,2022-04-16 00:00:00
猪心,肉禽蛋,6.0,7.0,6.5,,,斤,2022-04-16 00:00:00
猪肝,肉禽蛋,4.0,4.5,4.25,,,斤,2022-04-16 00:00:00
猪肺,肉禽蛋,3.0,3.5,3.25,,,个,2022-04-16 00:00:00
猪皮,肉禽蛋,3.0,5.0,4.0,,,斤,2022-04-16 00:00:00
猪肠头,肉禽蛋,15.0,16.0,15.5,,,斤,2022-04-16 00:00:00
猪肠,肉禽蛋,14.0,15.0,14.5,,,斤,2022-04-16 00:00:00
整牛,肉禽蛋,33.0,33.5,33.25,,,斤,2022-04-16 00:00:00
牛前腱,肉禽蛋,37.0,38.0,37.5,,,斤,2022-04-16 00:00:00
牛后腱,肉禽蛋,37.0,38.0,37.5,,,斤,2022-04-16 00:00:00
牛前腿,肉禽蛋,34.0,35.0,34.5,,,斤,2022-04-16 00:00:00
牛后腿,肉禽蛋,34.0,35.0,34.5,,,斤,2022-04-16 00:00:00
牛腰窝,肉禽蛋,34.0,35.0,34.5,,,斤,2022-04-16 00:00:00
牛柳,肉禽蛋,37.0,38.0,37.5,,里脊,斤,2022-04-16 00:00:00
精牛柳,肉禽蛋,38.0,40.0,39.0,,,斤,2022-04-16 00:00:00
牛腩,肉禽蛋,35.0,35.0,35.0,,,斤,2022-04-16 00:00:00
牛林,肉禽蛋,35.0,35.0,35.0,,,斤,2022-04-16 00:00:00
牛油,肉禽蛋,6.0,6.0,6.0,,,斤,2022-04-16 00:00:00
牛金钱腱,肉禽蛋,50.0,50.0,50.0,,,斤,2022-04-16 00:00:00
牛筋头巴脑,肉禽蛋,30.0,32.0,31.0,,,斤,2022-04-16 00:00:00
牛骨,肉禽蛋,5.0,5.0,5.0,,,斤,2022-04-16 00:00:00
牛排骨,肉禽蛋,30.0,32.0,31.0,,,斤,2022-04-16 00:00:00
牛板筋,肉禽蛋,35.0,35.0,35.0,,,斤,2022-04-16 00:00:00
牛尾,肉禽蛋,32.0,33.0,32.5,,,斤,2022-04-16 00:00:00
牛百叶,肉禽蛋,55.0,55.0,55.0,,,斤,2022-04-16 00:00:00
牛上脑,肉禽蛋,34.0,35.0,34.5,,,斤,2022-04-16 00:00:00
整羊,肉禽蛋,24.5,26.0,25.25,,,斤,2022-04-16 00:00:00
去骨羊前腿,肉禽蛋,34.0,35.0,34.5,,,斤,2022-04-16 00:00:00
去骨羊后腿,肉禽蛋,35.0,36.0,35.5,,,斤,2022-04-16 00:00:00
羊腰窝,肉禽蛋,32.0,33.0,32.5,,,斤,2022-04-16 00:00:00
羊肉片,肉禽蛋,36.0,38.0,37.0,,,斤,2022-04-16 00:00:00
羊腰子,肉禽蛋,15.0,15.0,15.0,,挂油,个,2022-04-16 00:00:00
羊蝎子,肉禽蛋,12.0,15.0,13.5,,普通,斤,2022-04-16 00:00:00
羊蝎子,肉禽蛋,25.0,26.0,25.5,,精品,斤,2022-04-16 00:00:00
羊排骨,肉禽蛋,25.0,25.0,25.0,,,斤,2022-04-16 00:00:00
羊尾巴油,肉禽蛋,8.0,9.0,8.5,,,斤,2022-04-16 00:00:00
羊小腿,肉禽蛋,21.0,22.0,21.5,,羊棒,斤,2022-04-16 00:00:00
羊腱子肉,肉禽蛋,35.0,35.0,35.0,,,斤,2022-04-16 00:00:00
羊上脑,肉禽蛋,34.0,35.0,34.5,,,斤,2022-04-16 00:00:00
羊骨头,肉禽蛋,10.0,11.0,10.5,,,斤,2022-04-16 00:00:00
羊腩,肉禽蛋,25.0,25.0,25.0,,,斤,2022-04-16 00:00:00
羊里脊,肉禽蛋,34.0,35.0,34.5,,,斤,2022-04-16 00:00:00
淘汰鸡,肉禽蛋,10.0,11.0,10.5,,干净膛,斤,2022-04-16 00:00:00
淘汰鸡,肉禽蛋,9.5,10.0,9.75,,净膛,斤,2022-04-16 00:00:00
仔鸡,肉禽蛋,7.5,7.5,7.5,,净膛,斤,2022-04-16 00:00:00
肉鸡,肉禽蛋,7.3,7.5,7.4,,,斤,2022-04-16 00:00:00
鸡胸,肉禽蛋,7.0,7.0,7.0,,,斤,2022-04-16 00:00:00
鸡翅,肉禽蛋,11.0,11.0,11.0,,,斤,2022-04-16 00:00:00
鸡翅尖,肉禽蛋,7.5,7.5,7.5,,,斤,2022-04-16 00:00:00
鸡翅中,肉禽蛋,22.0,22.0,22.0,,,斤,2022-04-16 00:00:00
鸡翅根,肉禽蛋,8.5,8.5,8.5,,,斤,2022-04-16 00:00:00
鸡边腿,肉禽蛋,7.0,7.0,7.0,,,斤,2022-04-16 00:00:00
鸡排腿,肉禽蛋,7.5,7.5,7.5,,,斤,2022-04-16 00:00:00
鸡琵琶腿,肉禽蛋,8.0,8.0,8.0,,,斤,2022-04-16 00:00:00
鸡胗,肉禽蛋,13.0,18.0,15.5,,,斤,2022-04-16 00:00:00
鸡爪,肉禽蛋,20.0,20.0,20.0,,,斤,2022-04-16 00:00:00
鸡心,肉禽蛋,6.0,6.5,6.25,,,斤,2022-04-16 00:00:00
鸡肝,肉禽蛋,3.0,3.0,3.0,,,斤,2022-04-16 00:00:00
鸡脖子,肉禽蛋,5.0,5.0,5.0,,去皮,斤,2022-04-16 00:00:00
鸡头,肉禽蛋,3.0,3.0,3.0,,,斤,2022-04-16 00:00:00
鸡架子,肉禽蛋,3.0,3.0,3.0,,,斤,2022-04-16 00:00:00
白条乌鸡,肉禽蛋,12.0,12.0,12.0,,净膛,斤,2022-04-16 00:00:00
黑爪公鸡,肉禽蛋,15.0,15.0,15.0,,净膛,斤,2022-04-16 00:00:00
白条湖鸭,肉禽蛋,7.0,7.0,7.0,,,斤,2022-04-16 00:00:00
鸭腿,肉禽蛋,6.5,7.0,6.75,,,斤,2022-04-16 00:00:00
箱鸡蛋,肉禽蛋,214.0,218.0,216.0,,,箱,2022-04-16 00:00:00
箱鸡蛋,肉禽蛋,4.84,4.95,4.9,,,斤,2022-04-16 00:00:00
散鸡蛋,肉禽蛋,5.1,5.1,5.1,,,斤,2022-04-16 00:00:00
生鸭蛋,肉禽蛋,7.0,7.5,7.25,,,斤,2022-04-16 00:00:00
熟鸭蛋,肉禽蛋,7.8,9.0,8.4,,,斤,2022-04-16 00:00:00
松花蛋,肉禽蛋,6.8,9.0,7.9,,,斤,2022-04-16 00:00:00
鹅蛋,肉禽蛋,11.5,13.0,12.25,,,斤,2022-04-16 00:00:00
鹌鹑蛋,肉禽蛋,7.0,8.0,7.5,,,斤,2022-04-16 00:00:00
柴鸡蛋,肉禽蛋,5.0,8.5,6.75,,,斤,2022-04-16 00:00:00
乌鸡蛋,肉禽蛋,7.5,8.5,8.0,,,斤,2022-04-16 00:00:00
鸵鸟蛋,肉禽蛋,90.0,100.0,95.0,,,个,2022-04-16 00:00:00
鸽子蛋,肉禽蛋,2.8,2.8,2.8,,,个,2022-04-16 00:00:00
大白菜,蔬菜,1.3,1.6,1.45,鲁云浙,,斤,2022-04-15 00:00:00
娃娃菜,蔬菜,1.5,1.8,1.65,云豫,大,斤,2022-04-15 00:00:00
小白菜,蔬菜,0.8,1.1,0.95,冀,,斤,2022-04-15 00:00:00
圆白菜,蔬菜,1.3,1.7,1.5,冀鲁,暄,斤,2022-04-15 00:00:00
圆白菜,蔬菜,0.9,1.1,1.0,苏,露地,斤,2022-04-15 00:00:00
紫甘蓝,蔬菜,1.1,1.2,1.15,滇闽,,斤,2022-04-15 00:00:00
芹菜,蔬菜,1.8,2.5,2.15,冀津京,,斤,2022-04-15 00:00:00
西芹,蔬菜,2.0,2.5,2.25,豫辽,,斤,2022-04-15 00:00:00
菠菜,蔬菜,1.4,2.0,1.7,冀鲁,,斤,2022-04-15 00:00:00
莴笋,蔬菜,1.3,1.7,1.5,鲁皖津,,斤,2022-04-15 00:00:00
团生菜,蔬菜,1.2,2.0,1.6,云京冀,白球\净,斤,2022-04-15 00:00:00
散叶生菜,蔬菜,2.0,2.7,2.35,冀辽,毛\净,斤,2022-04-15 00:00:00
罗马生菜,蔬菜,3.5,3.8,3.65,冀滇,,斤,2022-04-15 00:00:00
油菜,蔬菜,1.0,1.2,1.1,冀鲁苏,,斤,2022-04-15 00:00:00
香菜,蔬菜,1.5,2.0,1.75,冀鲁豫,,斤,2022-04-15 00:00:00
茴香,蔬菜,1.5,2.0,1.75,冀,,斤,2022-04-15 00:00:00
韭菜,蔬菜,1.2,2.0,1.6,冀晋,,斤,2022-04-15 00:00:00
苦菊,蔬菜,1.5,2.4,1.95,冀辽,,斤,2022-04-15 00:00:00
油麦菜,蔬菜,0.8,1.3,1.05,云冀,,斤,2022-04-15 00:00:00
菜花,蔬菜,2.8,3.0,2.9,云,,斤,2022-04-15 00:00:00
散菜花,蔬菜,2.2,3.2,2.7,浙闽滇豫,,斤,2022-04-15 00:00:00
绿菜花,蔬菜,3.5,4.5,4.0,浙云苏,,斤,2022-04-15 00:00:00
绿豆芽,蔬菜,0.95,1.0,0.98,,,斤,2022-04-15 00:00:00
黄豆芽,蔬菜,0.85,0.9,0.88,,,斤,2022-04-15 00:00:00
番茄,蔬菜,2.0,3.0,2.5,蒙冀辽,黑框,斤,2022-04-15 00:00:00
番茄,蔬菜,2.6,3.5,3.05,甘蒙,泡沫箱,斤,2022-04-15 00:00:00
番茄,蔬菜,3.3,4.0,3.65,蒙,白框,斤,2022-04-15 00:00:00
黄瓜,蔬菜,1.0,1.5,1.25,鲁辽,袋\箱,斤,2022-04-15 00:00:00
黄瓜,蔬菜,2.0,3.0,2.5,冀,鲜干花,斤,2022-04-15 00:00:00
小黄瓜,蔬菜,2.5,3.6,3.05,辽鲁,旱\荷兰,斤,2022-04-15 00:00:00
茄子,蔬菜,1.2,2.5,1.85,蒙云鲁冀,,斤,2022-04-15 00:00:00
长茄,蔬菜,1.2,2.3,1.75,冀辽,,斤,2022-04-15 00:00:00
广茄,蔬菜,2.5,2.6,2.55,云粤,,斤,2022-04-15 00:00:00
线茄,蔬菜,1.8,4.0,2.9,冀云,,斤,2022-04-15 00:00:00
冬瓜,蔬菜,2.3,2.5,2.4,琼,吊,斤,2022-04-15 00:00:00
毛冬瓜,蔬菜,2.0,2.3,2.15,冀,长条,斤,2022-04-15 00:00:00
架豆,蔬菜,2.9,4.2,3.55,云,,斤,2022-04-15 00:00:00
豆王,蔬菜,4.0,5.5,4.75,云鲁,,斤,2022-04-15 00:00:00
扁豆,蔬菜,2.5,4.0,3.25,云鲁,,斤,2022-04-15 00:00:00
豇豆,蔬菜,4.5,8.5,6.5,琼鲁,白（粗）\绿（细）,斤,2022-04-15 00:00:00
白不老,蔬菜,3.2,5.5,4.35,云,,斤,2022-04-15 00:00:00
油豆,蔬菜,4.5,6.0,5.25,云粤,,斤,2022-04-15 00:00:00
毛豆,蔬菜,7.5,8.0,7.75,琼,,斤,2022-04-15 00:00:00
玉米,蔬菜,2.2,2.4,2.3,琼粤,,斤,2022-04-15 00:00:00
花生,蔬菜,6.0,6.5,6.25,苏琼,,斤,2022-04-15 00:00:00
苦瓜,蔬菜,3.5,4.5,4.0,冀鲁,,斤,2022-04-15 00:00:00
丝瓜,蔬菜,2.5,3.5,3.0,冀鲁,,斤,2022-04-15 00:00:00
西葫芦,蔬菜,1.5,2.0,1.75,鲁,袋\箱,斤,2022-04-15 00:00:00
佛手瓜,蔬菜,2.5,2.8,2.65,琼,,斤,2022-04-15 00:00:00
贝贝南瓜,蔬菜,4.5,4.7,4.6,琼桂,,斤,2022-04-15 00:00:00
金丝南瓜,蔬菜,1.8,2.0,1.9,琼,,斤,2022-04-15 00:00:00
板栗南瓜,蔬菜,3.8,4.0,3.9,新琼,,斤,2022-04-15 00:00:00
南北瓜,蔬菜,1.6,2.0,1.8,苏琼粤,,斤,2022-04-15 00:00:00
尖椒,蔬菜,3.5,4.5,4.0,辽鲁蒙,袋\箱,斤,2022-04-15 00:00:00
红尖椒,蔬菜,9.0,10.0,9.5,鲁,,斤,2022-04-15 00:00:00
美人椒,蔬菜,20.0,21.0,20.5,鲁云,,斤,2022-04-15 00:00:00
螺丝椒,蔬菜,5.5,8.0,6.75,琼鲁,精选,斤,2022-04-15 00:00:00
柿子椒,蔬菜,2.2,3.5,2.85,鲁冀蒙,袋\箱,斤,2022-04-15 00:00:00
线椒,蔬菜,8.0,8.5,8.25,鲁冀粤,新,斤,2022-04-15 00:00:00
杭椒,蔬菜,3.5,4.5,4.0,鲁,,斤,2022-04-15 00:00:00
小米椒,蔬菜,25.0,26.0,25.5,云琼,,斤,2022-04-15 00:00:00
彩椒,蔬菜,6.0,7.0,6.5,鲁冀,红\黄,斤,2022-04-15 00:00:00
白萝卜,蔬菜,0.5,1.0,0.75,川鄂,,斤,2022-04-15 00:00:00
心里美,蔬菜,1.4,1.7,1.55,冀,泥\洗,斤,2022-04-15 00:00:00
卞萝卜,蔬菜,1.5,1.6,1.55,冀鲁,洗,斤,2022-04-15 00:00:00
青萝卜,蔬菜,2.0,2.4,2.2,津鲁,洗（水果）,斤,2022-04-15 00:00:00
青萝卜,蔬菜,0.8,1.4,1.1,津鲁冀,洗,斤,2022-04-15 00:00:00
胡萝卜,蔬菜,1.0,1.5,1.25,鲁闽,泥,斤,2022-04-15 00:00:00
胡萝卜,蔬菜,1.2,1.4,1.3,鲁闽,洗,斤,2022-04-15 00:00:00
土豆,蔬菜,0.9,1.2,1.05,冀,,斤,2022-04-15 00:00:00
土豆,蔬菜,1.5,2.0,1.75,云,新,斤,2022-04-15 00:00:00
葱头,蔬菜,1.6,1.9,1.75,甘,黄,斤,2022-04-15 00:00:00
葱头,蔬菜,1.4,1.6,1.5,云,红,斤,2022-04-15 00:00:00
山药,蔬菜,4.0,5.0,4.5,冀,脆\麻新,斤,2022-04-15 00:00:00
山药,蔬菜,6.0,7.5,6.75,豫冀,铁棍,斤,2022-04-15 00:00:00
莲藕,蔬菜,3.6,4.2,3.9,津苏,泥\洗,斤,2022-04-15 00:00:00
红薯,蔬菜,2.2,2.5,2.35,冀,龙薯九,斤,2022-04-15 00:00:00
红薯,蔬菜,3.0,3.5,3.25,冀,西瓜红,斤,2022-04-15 00:00:00
紫薯,蔬菜,3.0,3.5,3.25,,,斤,2022-04-15 00:00:00
茭白,蔬菜,4.0,5.0,4.5,粤,,斤,2022-04-15 00:00:00
荸荠,蔬菜,2.0,3.0,2.5,徽,,斤,2022-04-15 00:00:00
芋头,蔬菜,2.0,2.6,2.3,鲁,,斤,2022-04-15 00:00:00
姜,蔬菜,1.0,2.5,1.75,冀鲁,姜头\整,斤,2022-04-15 00:00:00
大蒜,蔬菜,2.5,3.5,3.0,豫苏鲁,老,斤,2022-04-15 00:00:00
大蒜,蔬菜,3.0,3.8,3.4,云,新,斤,2022-04-15 00:00:00
蒜米,蔬菜,2.6,3.6,3.1,鲁,机剥\手工,斤,2022-04-15 00:00:00
大葱,蔬菜,2.0,2.3,2.15,闽沪,,斤,2022-04-15 00:00:00
小葱,蔬菜,1.8,2.5,2.15,豫,,斤,2022-04-15 00:00:00
蒜苗,蔬菜,2.0,3.0,2.5,苏豫,,斤,2022-04-15 00:00:00
蒜黄,蔬菜,3.0,4.0,3.5,冀,,斤,2022-04-15 00:00:00
青蒜,蔬菜,1.6,2.2,1.9,鲁苏,,斤,2022-04-15 00:00:00
平菇,蔬菜,2.0,4.0,3.0,京,小叶,斤,2022-04-15 00:00:00
香菇,蔬菜,3.5,5.5,4.5,冀,,斤,2022-04-15 00:00:00
白玉菇,蔬菜,3.0,4.0,3.5,京,,斤,2022-04-15 00:00:00
口蘑,蔬菜,7.0,7.5,7.25,豫,,斤,2022-04-15 00:00:00
杏鲍菇,蔬菜,3.0,3.5,3.25,苏,,斤,2022-04-15 00:00:00
金针菇,蔬菜,3.0,3.5,3.25,辽,,斤,2022-04-15 00:00:00
油菜,蔬菜,1.8,2.0,1.9,,,斤,2022-04-15 00:00:00
小白菜,蔬菜,2.0,2.5,2.25,,,斤,2022-04-15 00:00:00
油麦菜,蔬菜,1.5,2.0,1.75,,,斤,2022-04-15 00:00:00
奶白菜,蔬菜,2.0,3.0,2.5,,,斤,2022-04-15 00:00:00
散生菜,蔬菜,1.5,2.0,1.75,,,斤,2022-04-15 00:00:00
香葱,蔬菜,2.0,3.0,2.5,,,斤,2022-04-15 00:00:00
茼蒿,蔬菜,3.0,4.0,3.5,,,斤,2022-04-15 00:00:00
蒿子秆,蔬菜,2.0,2.5,2.25,,,斤,2022-04-15 00:00:00
水萝卜,蔬菜,3.0,3.5,3.25,,,斤,2022-04-15 00:00:00
樱桃萝卜,蔬菜,1.5,2.5,2.0,,,斤,2022-04-15 00:00:00
香芹,蔬菜,3.0,3.5,3.25,,,斤,2022-04-15 00:00:00
菠菜,蔬菜,3.0,3.5,3.25,,,斤,2022-04-15 00:00:00
苋菜,蔬菜,2.5,3.0,2.75,,,斤,2022-04-15 00:00:00
菊花菜,蔬菜,1.5,2.0,1.75,,,斤,2022-04-15 00:00:00
黄心菜,蔬菜,5.0,6.0,5.5,,,斤,2022-04-15 00:00:00
青蒜,蔬菜,2.0,3.0,2.5,,,斤,2022-04-15 00:00:00
盖菜,蔬菜,1.5,2.0,1.75,,,斤,2022-04-15 00:00:00
芥兰,蔬菜,2.5,3.0,2.75,,,斤,2022-04-15 00:00:00
菜心,蔬菜,1.5,2.0,1.75,,,斤,2022-04-15 00:00:00
空心菜,蔬菜,2.5,3.0,2.75,,,斤,2022-04-15 00:00:00
鸡毛菜,蔬菜,1.5,2.0,1.75,,,斤,2022-04-15 00:00:00
荠菜,蔬菜,5.0,5.5,5.25,,,斤,2022-04-15 00:00:00
荆芥,蔬菜,6.0,7.0,6.5,,,斤,2022-04-15 00:00:00
紫苏叶,蔬菜,7.0,7.5,7.25,,,斤,2022-04-15 00:00:00
豌豆苗,蔬菜,4.5,5.0,4.75,,,斤,2022-04-15 00:00:00
快菜,蔬菜,1.5,2.0,1.75,,,斤,2022-04-15 00:00:00
苦菊,蔬菜,2.5,3.0,2.75,,,斤,2022-04-15 00:00:00
穿心莲,蔬菜,1.5,2.0,1.75,,,斤,2022-04-15 00:00:00
木耳菜,蔬菜,3.0,3.5,3.25,,,斤,2022-04-15 00:00:00
椰青,水果,7.0,8.0,7.5,,,个,2022-04-15 00:00:00
菠萝,水果,2.0,2.6,2.3,,箱装（上六下六）,斤,2022-04-15 00:00:00
香水菠萝,水果,3.5,4.0,3.75,,,斤,2022-04-15 00:00:00
圣女果,水果,5.5,6.5,6.0,,千禧,斤,2022-04-15 00:00:00
百香果,水果,14.0,14.5,14.25,,,斤,2022-04-15 00:00:00
桑葚,水果,6.0,8.0,7.0,,,斤,2022-04-15 00:00:00
黑枣,水果,6.0,12.0,9.0,,,斤,2022-04-15 00:00:00
白草莓,水果,10.0,35.0,22.5,,日本淡雪,斤,2022-04-15 00:00:00
九九草莓,水果,10.0,14.0,12.0,,,斤,2022-04-15 00:00:00
甜宝草莓,水果,4.0,8.0,6.0,,奶油,斤,2022-04-15 00:00:00
红颜草莓,水果,4.0,9.0,6.5,,,斤,2022-04-15 00:00:00
蓝莓,水果,35.0,70.0,52.5,,,斤,2022-04-15 00:00:00
火龙果,水果,5.2,10.0,7.6,,红,斤,2022-04-15 00:00:00
火龙果,水果,4.0,6.0,5.0,,白,斤,2022-04-15 00:00:00
板栗,水果,2.6,3.5,3.05,,,斤,2022-04-15 00:00:00
油栗,水果,6.0,10.0,8.0,,,斤,2022-04-15 00:00:00
木瓜,水果,4.0,4.5,4.25,,,斤,2022-04-15 00:00:00
柿饼,水果,6.0,12.0,9.0,,,斤,2022-04-15 00:00:00
甘蔗,水果,1.5,1.6,1.55,,,斤,2022-04-15 00:00:00
柠檬,水果,4.5,5.0,4.75,,,斤,2022-04-15 00:00:00
山楂,水果,3.5,6.0,4.75,,,斤,2022-04-15 00:00:00
姑娘果（灯笼果）,水果,10.0,25.0,17.5,,,斤,2022-04-15 00:00:00
鸭梨,水果,2.6,3.2,2.9,,,斤,2022-04-15 00:00:00
雪花梨,水果,2.5,3.0,2.75,,,斤,2022-04-15 00:00:00
皇冠梨,水果,4.0,4.3,4.15,,纸箱,斤,2022-04-15 00:00:00
南果梨,水果,1.0,4.0,2.5,,,斤,2022-04-15 00:00:00
丰水梨,水果,4.0,4.4,4.2,,,斤,2022-04-15 00:00:00
酥梨,水果,2.5,3.0,2.75,,,斤,2022-04-15 00:00:00
库尔勒香梨,水果,3.2,4.5,3.85,,,斤,2022-04-15 00:00:00
红香酥梨,水果,2.8,3.2,3.0,,7号,斤,2022-04-15 00:00:00
红啤梨,水果,5.0,5.5,5.25,,,斤,2022-04-15 00:00:00
京白梨,水果,1.6,2.5,2.05,,,斤,2022-04-15 00:00:00
耙耙柑,水果,3.2,6.6,4.9,,丑橘,斤,2022-04-15 00:00:00
鄂、湘、川脐橙,水果,2.0,3.8,2.9,,,斤,2022-04-15 00:00:00
伦晚脐橙,水果,2.0,4.0,3.0,,,斤,2022-04-15 00:00:00
血橙/二月红/中华红,水果,2.0,3.5,2.75,,,斤,2022-04-15 00:00:00
沃柑,水果,3.0,6.0,4.5,,贵妃柑,斤,2022-04-15 00:00:00
黄果柑,水果,1.2,1.6,1.4,,,斤,2022-04-15 00:00:00
冰糖橙,水果,1.3,3.5,2.4,,,斤,2022-04-15 00:00:00
芦柑,水果,1.2,2.6,1.9,,,斤,2022-04-15 00:00:00
马水桔,水果,2.8,3.2,3.0,,,斤,2022-04-15 00:00:00
金桔,水果,4.0,8.0,6.0,,,斤,2022-04-15 00:00:00
油桃,水果,5.0,10.0,7.5,,,斤,2022-04-15 00:00:00
蟠桃,水果,10.0,15.0,12.5,,,斤,2022-04-15 00:00:00
黄油桃,水果,9.0,12.0,10.5,,,斤,2022-04-15 00:00:00
春雪,水果,9.0,14.0,11.5,,,斤,2022-04-15 00:00:00
猕猴桃,水果,4.5,5.0,4.75,,徐香,斤,2022-04-15 00:00:00
猕猴桃,水果,3.0,3.8,3.4,,海沃德,斤,2022-04-15 00:00:00
李子,水果,9.0,12.0,10.5,,,斤,2022-04-15 00:00:00
金太阳,水果,14.0,15.0,14.5,,,斤,2022-04-15 00:00:00
无籽小号-大号,水果,4.3,4.7,4.5,,,斤,2022-04-15 00:00:00
麒麟、甜蜜蜜,水果,5.5,6.5,6.0,,,斤,2022-04-15 00:00:00
黑美人,水果,3.5,4.0,3.75,,,斤,2022-04-15 00:00:00
